Store,StoreId,BusinessDate,StartTime,EndTime,DepartmentId,RoleId,LaborValue,AdjustedFTEQty
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:00:00Z,2024-12-09T16:14:00Z,1000002,1000178,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:15:00Z,2024-12-09T16:29:00Z,1000002,1000178,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:30:00Z,2024-12-09T16:44:00Z,1000002,1000178,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:45:00Z,2024-12-09T16:59:00Z,1000002,1000178,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:00:00Z,2024-12-09T17:14:00Z,1000002,1000178,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:15:00Z,2024-12-09T17:29:00Z,1000002,1000178,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:30:00Z,2024-12-09T17:44:00Z,1000002,1000178,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T06:30:00Z,2024-12-09T06:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T06:45:00Z,2024-12-09T06:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:00:00Z,2024-12-09T07:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:15:00Z,2024-12-09T07:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:30:00Z,2024-12-09T07:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:45:00Z,2024-12-09T07:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:00:00Z,2024-12-09T08:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:15:00Z,2024-12-09T08:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:30:00Z,2024-12-09T08:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:45:00Z,2024-12-09T08:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:00:00Z,2024-12-09T09:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:15:00Z,2024-12-09T09:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:30:00Z,2024-12-09T09:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:45:00Z,2024-12-09T09:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:00:00Z,2024-12-09T10:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:15:00Z,2024-12-09T10:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:30:00Z,2024-12-09T10:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:45:00Z,2024-12-09T10:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:00:00Z,2024-12-09T11:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:15:00Z,2024-12-09T11:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:30:00Z,2024-12-09T11:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:45:00Z,2024-12-09T11:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:00:00Z,2024-12-09T12:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:15:00Z,2024-12-09T12:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:30:00Z,2024-12-09T12:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:45:00Z,2024-12-09T12:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:00:00Z,2024-12-09T13:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:15:00Z,2024-12-09T13:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:30:00Z,2024-12-09T13:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:45:00Z,2024-12-09T13:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:00:00Z,2024-12-09T14:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:15:00Z,2024-12-09T14:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:30:00Z,2024-12-09T14:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:45:00Z,2024-12-09T14:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:00:00Z,2024-12-09T15:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:15:00Z,2024-12-09T15:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:30:00Z,2024-12-09T15:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:45:00Z,2024-12-09T15:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:00:00Z,2024-12-09T16:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:15:00Z,2024-12-09T16:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:30:00Z,2024-12-09T16:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:45:00Z,2024-12-09T16:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:00:00Z,2024-12-09T17:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:15:00Z,2024-12-09T17:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:30:00Z,2024-12-09T17:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:45:00Z,2024-12-09T17:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:00:00Z,2024-12-09T18:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:15:00Z,2024-12-09T18:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:30:00Z,2024-12-09T18:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:45:00Z,2024-12-09T18:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:00:00Z,2024-12-09T19:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:15:00Z,2024-12-09T19:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:30:00Z,2024-12-09T19:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:45:00Z,2024-12-09T19:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:00:00Z,2024-12-09T20:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:15:00Z,2024-12-09T20:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:30:00Z,2024-12-09T20:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:45:00Z,2024-12-09T20:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:00:00Z,2024-12-09T21:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:15:00Z,2024-12-09T21:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:30:00Z,2024-12-09T21:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:45:00Z,2024-12-09T21:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:00:00Z,2024-12-09T22:14:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:15:00Z,2024-12-09T22:29:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:30:00Z,2024-12-09T22:44:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:45:00Z,2024-12-09T22:59:00Z,1000002,1000182,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:00:00Z,2024-12-09T07:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:15:00Z,2024-12-09T07:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:30:00Z,2024-12-09T07:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:45:00Z,2024-12-09T07:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:00:00Z,2024-12-09T08:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:15:00Z,2024-12-09T08:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:30:00Z,2024-12-09T08:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:45:00Z,2024-12-09T08:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:00:00Z,2024-12-09T09:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:15:00Z,2024-12-09T09:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:30:00Z,2024-12-09T09:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:45:00Z,2024-12-09T09:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:00:00Z,2024-12-09T10:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:15:00Z,2024-12-09T10:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:30:00Z,2024-12-09T10:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:45:00Z,2024-12-09T10:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:00:00Z,2024-12-09T11:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:15:00Z,2024-12-09T11:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:30:00Z,2024-12-09T11:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:45:00Z,2024-12-09T11:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:00:00Z,2024-12-09T12:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:15:00Z,2024-12-09T12:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:30:00Z,2024-12-09T12:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:45:00Z,2024-12-09T12:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:00:00Z,2024-12-09T13:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:15:00Z,2024-12-09T13:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:30:00Z,2024-12-09T13:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:45:00Z,2024-12-09T13:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:00:00Z,2024-12-09T14:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:15:00Z,2024-12-09T14:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:30:00Z,2024-12-09T14:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:45:00Z,2024-12-09T14:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:00:00Z,2024-12-09T15:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:15:00Z,2024-12-09T15:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:30:00Z,2024-12-09T15:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:45:00Z,2024-12-09T15:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:00:00Z,2024-12-09T16:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:15:00Z,2024-12-09T16:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:30:00Z,2024-12-09T16:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:45:00Z,2024-12-09T16:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:00:00Z,2024-12-09T17:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:15:00Z,2024-12-09T17:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:30:00Z,2024-12-09T17:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:45:00Z,2024-12-09T17:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:00:00Z,2024-12-09T18:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:15:00Z,2024-12-09T18:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:30:00Z,2024-12-09T18:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:45:00Z,2024-12-09T18:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:00:00Z,2024-12-09T19:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:15:00Z,2024-12-09T19:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:30:00Z,2024-12-09T19:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:45:00Z,2024-12-09T19:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:00:00Z,2024-12-09T20:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:15:00Z,2024-12-09T20:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:30:00Z,2024-12-09T20:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:45:00Z,2024-12-09T20:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:00:00Z,2024-12-09T21:14:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:15:00Z,2024-12-09T21:29:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:30:00Z,2024-12-09T21:44:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:45:00Z,2024-12-09T21:59:00Z,1000002,1000186,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:00:00Z,2024-12-09T21:14:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:15:00Z,2024-12-09T21:29:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:30:00Z,2024-12-09T21:44:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:45:00Z,2024-12-09T21:59:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:00:00Z,2024-12-09T22:14:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:15:00Z,2024-12-09T22:29:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:30:00Z,2024-12-09T22:44:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:45:00Z,2024-12-09T22:59:00Z,1000002,1000218,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T06:30:00Z,2024-12-09T06:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T06:45:00Z,2024-12-09T06:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:00:00Z,2024-12-09T07:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:15:00Z,2024-12-09T07:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:30:00Z,2024-12-09T07:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T07:45:00Z,2024-12-09T07:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:00:00Z,2024-12-09T08:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:15:00Z,2024-12-09T08:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:30:00Z,2024-12-09T08:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T08:45:00Z,2024-12-09T08:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:00:00Z,2024-12-09T09:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:15:00Z,2024-12-09T09:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:30:00Z,2024-12-09T09:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T09:45:00Z,2024-12-09T09:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:00:00Z,2024-12-09T10:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:15:00Z,2024-12-09T10:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:30:00Z,2024-12-09T10:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T10:45:00Z,2024-12-09T10:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:00:00Z,2024-12-09T11:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:15:00Z,2024-12-09T11:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:30:00Z,2024-12-09T11:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T11:45:00Z,2024-12-09T11:59:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:00:00Z,2024-12-09T12:14:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:15:00Z,2024-12-09T12:29:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:30:00Z,2024-12-09T12:44:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T12:45:00Z,2024-12-09T12:59:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:00:00Z,2024-12-09T13:14:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:15:00Z,2024-12-09T13:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:30:00Z,2024-12-09T13:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T13:45:00Z,2024-12-09T13:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:00:00Z,2024-12-09T14:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:15:00Z,2024-12-09T14:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:30:00Z,2024-12-09T14:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T14:45:00Z,2024-12-09T14:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:00:00Z,2024-12-09T15:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:15:00Z,2024-12-09T15:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:30:00Z,2024-12-09T15:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T15:45:00Z,2024-12-09T15:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:00:00Z,2024-12-09T16:14:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:15:00Z,2024-12-09T16:29:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:30:00Z,2024-12-09T16:44:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T16:45:00Z,2024-12-09T16:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:00:00Z,2024-12-09T17:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:15:00Z,2024-12-09T17:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:30:00Z,2024-12-09T17:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T17:45:00Z,2024-12-09T17:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:00:00Z,2024-12-09T18:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:15:00Z,2024-12-09T18:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:30:00Z,2024-12-09T18:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T18:45:00Z,2024-12-09T18:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:00:00Z,2024-12-09T19:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:15:00Z,2024-12-09T19:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:30:00Z,2024-12-09T19:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T19:45:00Z,2024-12-09T19:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:00:00Z,2024-12-09T20:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:15:00Z,2024-12-09T20:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:30:00Z,2024-12-09T20:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T20:45:00Z,2024-12-09T20:59:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:00:00Z,2024-12-09T21:14:00Z,1000002,1000263,2,2
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:15:00Z,2024-12-09T21:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:30:00Z,2024-12-09T21:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T21:45:00Z,2024-12-09T21:59:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:00:00Z,2024-12-09T22:14:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:15:00Z,2024-12-09T22:29:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:30:00Z,2024-12-09T22:44:00Z,1000002,1000263,1,1
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:00:00Z,2024-12-09T22:14:00Z,1000002,1000275,3,3
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:15:00Z,2024-12-09T22:29:00Z,1000002,1000275,3,3
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:30:00Z,2024-12-09T22:44:00Z,1000002,1000275,3,3
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T22:45:00Z,2024-12-09T22:59:00Z,1000002,1000275,3,3
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T23:00:00Z,2024-12-09T23:14:00Z,1000002,1000275,3,3
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T23:15:00Z,2024-12-09T23:29:00Z,1000002,1000275,3,3
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T23:30:00Z,2024-12-09T23:44:00Z,1000002,1000275,3,3
1846,1003447,2024-12-09T00:00:00Z,2024-12-09T23:45:00Z,2024-12-09T23:59:00Z,1000002,1000275,3,3
1846,1003447,2024-12-10T00:00:00Z,2024-12-10T07:15:00Z,2024-12-10T07:29:00Z,1000002,1000100,1,1
1846,1003447,2024-12-10T00:00:00Z,2024-12-10T07:30:00Z,2024-12-10T07:44:00Z,1000002,1000100,1,1
1846,1003447,2024-12-10T00:00:00Z,2024-12-10T07:45:00Z,2024-12-10T07:59:00Z,1000002,1000100,1,1
